year,t,infections,cins,cancers,cancer_deaths,reinfections,reactivations,n_susceptible,n_infectious,n_inactive,n_normal,n_cin,n_cancerous,n_infected,n_abnormal,n_latent,n_precin,n_screened,n_cin_treated,n_cancer_treated,n_vaccinated,n_tx_vaccinated,hpv_incidence,cin_incidence,cancer_incidence,births,other_deaths,migration,asr_cancer_incidence,asr_cancer_mortality,new_vaccinated,cum_vaccinated,new_doses,cum_doses,new_txvx_doses,new_tx_vaccinated,cum_txvx_doses,cum_tx_vaccinated,new_screens,new_screened,new_cin_treatments,new_cin_treated,new_cancer_treatments,new_cancer_treated,cum_screens,cum_screened,cum_cin_treatments,cum_cin_treated,cum_cancer_treatments,cum_cancer_treated,cancer_mortality,n_alive,cdr,cbr,hpv_prevalence,precin_prevalence,cin_prevalence,Seed
2000,20,24350684,340603.1953,7678.337524,5878.287354,21145524.5,0,207741808,18099954,56870.33984,58075188,570137.75,56870.33984,18156822,627008,0,7199243.5,0,0,0,0,0,0.029304024,0.011765882,26.06214742,672206.2018,661237.125,249475.6908,18.84926262,13.9269178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.91389863,58075188,0.01138588,0.011574757,0.311664148,0.060972268,0.01931458,49
2001,21,23755655,325218.3906,7340.828613,5512.65271,20548695,0,209406560,17655198,57967.24219,58322576,553768.5,57967.24219,17713166,611735.6875,0,7026523.5,0,0,0,0,0,0.028360686,0.011182513,24.81806901,663205.9514,636598.875,240475.4404,18.56064138,12.94685778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.60086973,58322576,0.010915136,0.011371342,0.302716361,0.059272484,0.018685334,49
2002,22,23422448,320268.2656,6497.055786,6497.054565,20133981.5,0,210954336,17252328,56842.21094,58574188,522070.75,56842.21094,17309168,578912.9375,0,6869046.5,0,0,0,0,0,0.027757723,0.010958753,21.88289579,664612.2405,665906,280695.3094,16.67631298,15.25809706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.84107658,58574188,0.011368591,0.011346504,0.294538065,0.057728994,0.017550395,49
2003,23,23199157,319340.0938,6047.042725,6103.293579,19804993.5,0,212460464,16973826,55689.05469,58864928,507782.875,55689.05469,17029514,563471.875,0,6736940,0,0,0,0,0,0.027298205,0.010869512,20.27064569,688237.8978,664331,291945.6224,14.44586384,14.11295651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42108568,58864928,0.011285684,0.011691816,0.288352107,0.056353028,0.01698997,49
2004,24,23044831.5,326146.5313,7425.205933,6440.802734,19580381,0,213905008,16666862,55548.42578,59176584,490007.375,55548.42578,16722409,545555.75,0,6604580,0,0,0,0,0,0.026933488,0.011039856,24.76959095,707082.1721,621186,253413.3003,18.25556729,14.58461884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.44600062,59176584,0.010497159,0.011948682,0.281646234,0.054978328,0.016315821,49
2005,25,23152524.5,304236.5625,6075.169067,6834.564453,19586007,0,215478928,16619777,53973.38281,59593696,483313.4375,53973.38281,16673751,537286.8125,0,6585173.5,0,0,0,0,0,0.026861704,0.010224065,20.12561794,713269.8442,640930.25,369854.0399,14.77720117,15.97172758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.60090701,59593696,0.010755001,0.011968881,0.278884817,0.054440519,0.01598247,49
2006,26,23484098,298977.0234,6384.552612,7003.318481,19744046,0,217219904,16557507,52595.21875,60059648,483538.4375,52595.21875,16610102,536133.625,0,6579127,0,0,0,0,0,0.027028023,0.009971361,20.99179368,737739.275,607995,362541.3364,15.58777586,15.94692592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.98648615,60059648,0.010123186,0.012283443,0.275684383,0.053985483,0.015870833,49
2007,27,23740887.5,294111.2891,6750.187378,7059.570313,19902085.5,0,218879328,16566226,51329.55469,60540748,461797.1875,51329.55469,16617555,513126.75,0,6615577,0,0,0,0,0,0.027116411,0.009727252,22.02612859,760802.4166,626220.5,370697.8134,16.65662519,15.54853995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99713936,60540748,0.010343785,0.012566783,0.273637617,0.053876985,0.015043429,49
2008,28,23985329,321983.9219,6468.92981,6187.670776,20071232,0,220627904,16562065,50823.29297,61057804,469109.9063,50823.29297,16612887,519933.1875,0,6618052.5,0,0,0,0,0,0.027178485,0.0105661,20.94074957,781615.4957,603101.125,365916.4303,16.24847339,13.81158668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99737828,61057804,0.009877544,0.012801238,0.271252222,0.053470726,0.015160742,49
2009,29,24398243.5,313208.6719,5259.521606,5625.155396,20295817.5,0,222209424,16642389,49417.00391,61550172,467928.625,49417.00391,16691807,517345.625,0,6664066.5,0,0,0,0,0,0.027449605,0.010198334,16.89520562,780209.2066,615026.5,352134.7969,12.91046918,11.9787802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.04109521,61550172,0.009992279,0.012675987,0.270387368,0.053432772,0.015007487,49
2010,30,24687349,313799.3125,6553.307129,5990.790649,20673771,0,223915248,16719060,48995.11719,62049156,455918.9375,48995.11719,16768057,504914.0313,0,6697790,0,0,0,0,0,0.027563274,0.010134425,20.88994769,794272.0978,588335.125,317821.3423,16.03907493,12.6275551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06703725,62049156,0.009481759,0.012800691,0.269448629,0.053293054,0.014510645,49
2011,31,25090110.5,334331.1563,5428.276489,5878.28772,20901197.5,0,225690544,16836288,47729.45313,62578564,470347.4375,47729.45313,16884018,518076.875,0,6735506,0,0,0,0,0,0.027792603,0.010718366,17.16995043,796522.1604,598460.375,357759.9534,13.73486725,12.38022781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.56533354,62578564,0.009563345,0.012728355,0.269042415,0.053181692,0.014854933,49
2012,32,25180393,320212,5597.031006,6131.419312,21168869.5,0,227439968,16819778,46520.04688,63070200,468238,46520.04688,16866300,514758.0625,0,6726168.5,0,0,0,0,0,0.027678065,0.010189779,17.57500505,800178.5121,604338.625,325134.0457,14.0160133,13.35376584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.22493267,63070200,0.009582,0.012687109,0.266683442,0.05272439,0.014681501,49
2013,33,25195046.5,342234.4922,5484.527222,5062.639648,21133261,0,229015584,16844304,46182.53906,63497436,478194.5625,46182.53906,16890488,524377.0625,0,6696552,0,0,0,0,0,0.027503638,0.010823581,17.11168787,769240.1514,622901.625,306008.5136,13.35616775,10.78408363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77267477,63497436,0.009809871,0.012114507,0.265275341,0.052157839,0.014898171,49
2014,34,25194738,311324.2578,5681.407837,5456.400635,21130084.5,0,230722256,16868830,45704.39844,63937752,452628.1875,45704.39844,16914536,498332.625,0,6718518,0,0,0,0,0,0.027299857,0.009774504,17.61263451,763052.4792,634067.625,339196.937,13.87812874,11.33756898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8911691,63937752,0.009916952,0.011934303,0.263832078,0.051995643,0.014011836,49
2015,35,25315902.5,324740.2422,5484.52771,4978.262817,21219889,0,232601904,16928990,45704.39844,64447080,471922.5,45704.39844,16974696,517626.875,0,6745547,0,0,0,0,0,0.027209475,0.01012639,16.87810515,761364.9323,670265.5,445793.6526,14.51694477,10.86654651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29860613,64447080,0.010400246,0.0118138,0.262680481,0.051824035,0.014502562,49
2016,36,25359723.5,325302.7656,6328.301147,5568.903931,21227089.5,0,234623856,17006254,45788.77344,64973880,455862.6875,45788.77344,17052042,501651.4375,0,6756881,0,0,0,0,0,0.027021681,0.010065443,19.33554668,758552.354,671503.0625,464919.1847,15.94743281,12.26926834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.99150609,64973880,0.010334969,0.011674728,0.261739856,0.051540476,0.013909009,49
2017,37,25507355.5,307189.7656,5287.647461,6187.671143,21389883,0,236542608,17019136,44382.48438,65485136,453612.5938,44382.48438,17063518,497995.0938,0,6742340.5,0,0,0,0,0,0.026958521,0.009434728,16.03838458,741114.3689,650549.25,443262.3322,14.04825623,13.18701784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.74308613,65485136,0.009934304,0.011317291,0.259893115,0.05105809,0.013740387,49
2018,38,25424018.5,323896.4844,5737.65979,5512.6521,21436430,0,238247872,16942352,44185.60547,65913016,469925.5625,44185.60547,16986538,514111.125,0,6684401,0,0,0,0,0,0.026678117,0.009889214,17.29344209,718332.4851,688744.125,423293.0266,14.30422012,11.24408935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.59316541,65913016,0.010449289,0.010898189,0.257041068,0.050300368,0.01414483,49
2019,39,25274811,302464.625,4978.26355,5062.640259,21298445,0,239883104,16999728,43623.08984,66300312,453078.2188,43623.08984,17043352,496701.2813,0,6710164.5,0,0,0,0,0,0.026340758,0.009178039,14.92074534,701175.7577,657580.75,366197.6882,12.15168097,10.49580726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.15382437,66300312,0.009918215,0.010575754,0.256404947,0.050213253,0.013561832,49
2020,40,25202950.5,312139.8906,4725.131592,5456.401001,21302467,0,241329616,16928458,42244.92578,66638860,459631.5313,42244.92578,16970702,501876.4375,0,6682826.5,0,0,0,0,0,0.026108431,0.009429185,14.0960429,674737.5222,771518.3125,462387.8643,12.00416929,11.88532378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25708246,66638860,0.011577604,0.010125286,0.254032827,0.049777895,0.013694499,49
2021,41,25190827,295686.3281,4725.131592,5034.514282,21155959.5,0,242060880,16884244,41176.14844,66804232,445146.75,41176.14844,16925420,486322.875,0,6654700,0,0,0,0,0,0.026017036,0.008908726,14.06514715,681206.4522,719935.625,229506.3852,11.74758734,11.07723121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.96773104,66804232,0.010776797,0.010197055,0.252742132,0.049461455,0.013234319,49
2022,42,25304175,325190.2734,5062.641113,4612.628052,21174017,0,243901424,17015844,41176.14844,67295016,459687.8125,41176.14844,17057020,500863.9063,0,6695989,0,0,0,0,0,0.025936887,0.009730431,14.96121492,673612.4909,702469.5,541702.571,13.43013748,9.903750521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.61476056,67295016,0.010438656,0.010009842,0.252854446,0.049410166,0.013568273,49
2023,43,25359300.5,321252.6484,5203.270142,4837.633789,21316530.5,0,245780512,17180042,41204.27344,67815016,456087.6875,41204.27344,17221248,497291.9375,0,6786413.5,0,0,0,0,0,0.025794662,0.009538299,15.26101755,673331.2331,692259.875,564203.197,12.69762543,10.5182523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.17149199,67815016,0.010208062,0.00992894,0.253336842,0.049700747,0.013360753,49
2024,44,25474251.5,326905.9375,5315.773071,5540.777832,21541451.5,0,247774064,17189324,40613.62891,68297928,466409.8438,40613.62891,17229938,507023.4688,0,6767401.5,0,0,0,0,0,0.025703105,0.009640362,15.48166493,669393.6235,715998,552671.6261,13.63015102,12.04792688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.11790434,68297928,0.010483451,0.009801082,0.251681486,0.049215261,0.013567679,49
2025,45,25401012,317624.4297,5822.037354,4387.621521,21334361.5,0,249411840,17313500,41429.28125,68737632,461487.8125,41429.28125,17354928,502917.0938,0,6817099,0,0,0,0,0,0.025460912,0.009305917,16.85031394,666299.7874,717741.75,519483.2028,14.68817412,9.421050008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.68357656,68737632,0.010441758,0.009693377,0.25187804,0.049266554,0.013340522,49
2026,46,25676926,333881.1406,4500.125183,5259.520142,21543111.5,0,250801808,17391858,40332.37109,69131032,481147.75,40332.37109,17432192,521480.0938,0,6848825,0,0,0,0,0,0.025594837,0.009733304,12.95232053,664612.2405,751464.625,505701.5694,11.17298592,11.56465626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12046864,69131032,0.010870149,0.009613805,0.251578162,0.049223808,0.013832402,49
2027,47,25866578,313658.6953,4837.634766,4668.879333,21646726.5,0,252113872,17464816,40079.24219,69497648,463822.25,40079.24219,17504896,503901.5,0,6874504,0,0,0,0,0,0.025649697,0.009092035,13.85271357,663487.2092,765133.75,494732.5142,12.06640356,9.919835158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.35415098,69497648,0.011009491,0.009546902,0.251300821,0.049156959,0.013266465,49
2028,48,26172558.5,324008.9766,5681.408203,4837.633667,21867429,0,253327504,17634358,40726.13281,69862184,459012.75,40726.13281,17675084,499738.875,0,6962200,0,0,0,0,0,0.025828777,0.009343141,16.18768843,664049.7248,756639.75,480669.6229,13.84252629,10.56235585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.76759761,69862184,0.010830462,0.009505138,0.252416357,0.049534946,0.013063211,49
2029,49,26456234.5,317286.9141,5568.904907,4500.124878,22055928.5,0,254369840,17759320,41513.65625,70200568,456425.1875,41513.65625,17800836,497938.8125,0,7030657.5,0,0,0,0,0,0.026001741,0.009106518,15.79533181,664893.4983,762011.75,462669.1221,13.77182334,9.379011754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7488922,70200568,0.01085478,0.009471341,0.252979719,0.049794782,0.012930565,49
2030,50,26659867.5,350390.9609,5456.401855,4809.508301,22218326.5,0,255282528,17892132,41766.78906,70514768,480725.875,41766.78906,17933898,522492.6563,0,7073718.5,0,0,0,0,0,0.026108198,0.010020349,15.41056202,666299.7874,768368.1875,443543.59,13.66245768,9.937708999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5675305,70514768,0.010896557,0.009449081,0.253735955,0.04988706,0.013561185,49
2031,51,27126276,334584.2656,4640.754272,5231.395203,22639032,0,256255120,17985282,40782.38281,70828008,477210.125,40782.38281,18026064,517992.5313,0,7106372.5,0,0,0,0,0,0.026464131,0.009526921,13.05184752,667987.3344,773571.5,446074.9105,11.37880165,11.73784844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69613411,70828008,0.010921831,0.009431118,0.253928954,0.049908389,0.013405877,49
2032,52,27242689,341587.6016,5793.911255,5034.513916,22835716.5,0,257229952,18123580,41176.14844,71120824,493804.375,41176.14844,18164754,534980.5,0,7166562.5,0,0,0,0,0,0.02647698,0.009693023,16.23253891,671081.1705,763699.3125,408948.8776,14.20544204,11.30331476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.08871682,71120824,0.010738055,0.00943579,0.254828037,0.050137745,0.013818752,49
2033,53,27172176,348619.0313,4809.509155,5259.520752,22782136.5,0,258257680,18161830,40388.625,71394816,488994.8438,40388.625,18202216,529383.4375,0,7196994,0,0,0,0,0,0.026303357,0.0098554,13.42612966,674175.0065,788281.25,412886.4871,11.60970651,11.71197587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.66583759,71394816,0.011041155,0.009442913,0.254385837,0.050170895,0.013635309,49
2034,54,27504089,343640.7891,5540.779541,3487.597107,23036421,0,259065440,18349880,42160.54688,71666488,481766.5313,42160.54688,18392040,523927.0625,0,7248295,0,0,0,0,0,0.026541642,0.009678528,15.41456687,679237.6474,787634.375,411480.198,13.5580161,7.399932849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.691202581,71666488,0.010990274,0.009477758,0.256045476,0.050353218,0.013387146,49
2035,55,27536321.5,341053.1875,6047.043091,5062.639893,23045394,0,260021728,18398002,42779.32031,71917176,473216.2813,42779.32031,18440780,515995.5625,0,7259489,0,0,0,0,0,0.02647502,0.009572837,16.77050135,684862.8039,802512.875,393760.955,14.10602571,10.48003305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.02377939,71917176,0.011158849,0.009522938,0.255822086,0.050272918,0.01310834,49
2036,56,27694528.5,343781.4141,5175.144165,5231.394409,23258108.5,0,260986432,18469582,42216.80078,72165376,472288.125,42216.80078,18511798,514504.9375,0,7251867,0,0,0,0,0,0.026528705,0.00961966,14.30884557,690769.2182,793006.375,376322.9699,12.48216867,11.95259434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.44750885,72165376,0.010988738,0.009572031,0.25593412,0.050068588,0.013043151,49
2037,57,27564699.5,353569.1797,5709.534058,4528.250488,23175362,0,261912336,18438560,43088.70313,72396528,485788.4688,43088.70313,18481648,528877.1875,0,7237523,0,0,0,0,0,0.026310998,0.009869013,15.74223315,696956.8904,816603.875,379698.0638,13.97167696,9.739952989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4704023,72396528,0.0112796,0.009626938,0.254688457,0.049828749,0.013378186,49
2038,58,27414367.5,356859.8828,5512.653564,4922.01123,23091520,0,262813776,18450118,43257.45313,72614968,493016.8125,43257.45313,18493376,536274.25,0,7239154,0,0,0,0,0,0.02607775,0.009936759,15.16011824,703425.8203,820710.25,362822.5943,13.52222336,10.31637555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.51973429,72614968,0.011302219,0.009687064,0.254081473,0.049711101,0.01354214,49
2039,59,27123546.5,341981.3359,5315.773193,5512.652466,22895764.5,0,263948368,18342258,42779.32031,72839376,486801.0313,42779.32031,18385036,529580.375,0,7174437,0,0,0,0,0,0.025690201,0.009495108,14.57949817,710457.266,829794.9375,366760.2038,12.80130335,11.42188002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.10175732,72839376,0.01139212,0.009753753,0.25181789,0.049135424,0.013335778,49
2040,60,26931307.5,366394.5469,5681.408203,4725.131104,22833551,0,265099552,18173448,43257.45313,73052688,497038.8125,43257.45313,18216702,540296.25,0,7089384.5,0,0,0,0,0,0.025397353,0.010149868,15.54325823,716082.4225,878986.875,399667.3693,13.72655624,10.12575845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.91178461,73052688,0.012032232,0.009802273,0.248771791,0.048430723,0.013581968,49
2041,61,26499182.5,330702.9297,5512.65332,5231.394409,22491259.5,0,266285056,18141804,43341.83203,73264416,477772.625,43341.83203,18185146,521114.4688,0,7105613,0,0,0,0,0,0.024878586,0.009133506,15.04458968,723395.1259,827938.625,338353.1635,13.69636931,11.04616249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.26013811,73264416,0.011300692,0.009873758,0.247620946,0.048422569,0.013023494,49
2042,62,26072543.5,324824.625,5343.898682,5512.652466,22111618,0,267487424,18017740,42807.44531,73470312,458394,42807.44531,18060550,501201.4375,0,7031641.5,0,0,0,0,0,0.024368009,0.008945105,14.54965354,727895.2511,854067.5,356353.6643,12.69524066,12.09468922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99164099,73470312,0.011624661,0.009907339,0.245238376,0.047806317,0.01246601,49
2043,63,25999444.5,337424.9766,5540.779053,5006.388428,21949866.5,0,268511776,17922170,42948.07031,73677792,478503.9375,42948.07031,17965118,521451.9688,0,6954521.5,0,0,0,0,0,0.024206987,0.00927434,15.04902376,731551.6028,850664.25,351009.7656,13.84378005,10.11473797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.58175001,73677792,0.011545735,0.009929065,0.243250639,0.047167022,0.012981256,49
2044,64,25783804,332756.1016,5625.156738,5118.891479,21802656,0,269549344,17830958,43285.57813,73881112,478982.0625,43285.57813,17874244,522267.625,0,6931570.5,0,0,0,0,0,0.023913807,0.009124909,15.24330172,732395.3763,859636.375,355791.1486,13.74911736,10.91471057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.85514974,73881112,0.011635401,0.009913161,0.241346638,0.046903684,0.012964464,49
2045,65,25659319.5,337734.3594,5737.659912,5400.149536,21756641,0,270427712,17798108,43285.57813,74067080,485141.625,43285.57813,17841392,528427.125,0,6898832.5,0,0,0,0,0,0.023721052,0.009244288,15.51715414,732395.3763,849848.625,329915.4287,13.59429188,11.34617414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.58730138,74067080,0.01147404,0.009888271,0.240297147,0.046589149,0.013105021,49
2046,66,25476979.5,317146.2891,5259.521362,5118.891724,21596747,0,271381728,17634078,43144.95313,74247728,466044.1875,43144.95313,17677222,509189.1563,0,6841877.5,0,0,0,0,0,0.023469689,0.008659152,14.19632961,731832.8607,871196,343134.5465,12.35975567,11.11141793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.80067501,74247728,0.011733639,0.009856636,0.237503267,0.046114732,0.012564681,49
2047,67,25109628.5,301761.4844,4978.263672,5090.765991,21301511,0,272446560,17431738,42751.19141,74413720,449815.625,42751.19141,17474492,492566.8125,0,6757922.5,0,0,0,0,0,0.023040875,0.00822111,13.413891,729020.2824,897240.5625,360010.016,11.85854091,11.03219579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70124474,74413720,0.012057461,0.009796853,0.234254355,0.045470539,0.0121063,49
2048,68,24868789,311380.4844,5118.892578,5147.017456,21043259,0,273317344,17296876,42498.05859,74574216,452150.0625,42498.05859,17339374,494648.125,0,6696186,0,0,0,0,0,0.022747174,0.008469907,13.7705305,724801.415,920978.75,378854.2903,12.15370797,10.55008667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.83037864,74574216,0.012349828,0.009719196,0.231941775,0.044982744,0.012149573,49
2049,69,24784578,301958.375,5203.27002,4950.136963,21018564.5,0,274089120,17198746,42526.1875,74725304,451362.5625,42526.1875,17241272,493888.75,0,6636812.5,0,0,0,0,0,0.022606313,0.00820094,13.97646233,720582.5477,912569.125,369010.2664,12.43321803,10.4496915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.28135244,74725304,0.012212317,0.009643086,0.230159599,0.044516872,0.012110181,49
2050,70,24669150,327130.9453,5118.892456,5540.778198,20963410,0,274745280,17129530,41879.28906,74851200,464356.6563,41879.28906,17171408,506235.9375,0,6596762,0,0,0,0,0,0.022447292,0.008877934,13.73457439,716363.6803,899940.625,336384.3587,12.39916196,11.78132397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.84985581,74851200,0.012023062,0.009570504,0.228847767,0.044200003,0.012445236,49
2051,71,24278287,301789.6172,5118.892578,5118.891479,20669749.5,0,275592704,17021752,41541.78125,74972304,454934.5625,41541.78125,17063292,496476.3125,0,6523184,0,0,0,0,0,0.022023703,0.008178148,13.71793014,710176.0081,926041.375,358603.7269,11.89965422,10.68781314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.70267252,74972304,0.01235178,0.009472511,0.227040535,0.043654498,0.012178065,49
2052,72,24218377,291551.8359,5428.275879,3965.735168,20456613,0,276049472,17050636,42779.32031,75085112,438874.6875,42779.32031,17093416,481654,0,6552660,0,0,0,0,0,0.021933004,0.007889459,14.53326385,703988.336,924775.6875,354947.3752,13.48576024,7.976105068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60541883,75085112,0.012316366,0.009375871,0.227084112,0.04380884,0.011736663,49
2053,73,24302811,314643.0859,5681.408081,4950.136963,20552099,0,276396000,17043070,43060.57422,75173168,449478.125,43060.57422,17086130,492538.6875,0,6538428.5,0,0,0,0,0,0.021981877,0.008510919,15.20078299,698644.4373,933494.625,346790.8982,13.54060734,10.38389656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.22900338,75173168,0.012417923,0.009293801,0.226717464,0.043684091,0.012012087,49
2054,74,23988422.5,312871.1563,4865.760498,4528.250488,20275650,0,276967520,16909052,43313.70703,75248104,454287.625,43313.70703,16952366,497601.3125,0,6502793,0,0,0,0,0,0.02165274,0.008460716,13.01344725,692456.7652,958582.875,365635.1725,11.94894232,9.484962925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.09676559,75248104,0.012738964,0.009202315,0.224710672,0.043428893,0.012135837,49
2055,75,24133805.5,294983.1797,5906.414551,5175.142944,20296969.5,0,277248768,16885986,43791.84375,75320864,453387.5938,43791.84375,16929780,497179.4063,0,6487549.5,0,0,0,0,0,0.021761869,0.007972688,15.78883381,686550.3508,943704.375,351572.2813,14.53104822,10.82324158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81784694,75320864,0.012529123,0.009115009,0.224187365,0.043305068,0.012105637,49
1980,0,32927611,129969.2202,84.37734604,0,9073939.68,0,197068912,20940544,84.37734985,56102352,89636.85938,84.37734985,20940626,89721.23438,0,10841195,0,0,0,0,0,0.041771696,0.004539435,0.293785872,739989.3376,705338.375,-35438.48595,0.281302599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56102352,0.012572349,0.013189988,0.37325608,0.094367171,0.003120976,50
1981,1,56575882,477069.4688,618.7671738,0,29083070,0,174542976,26967788,703.1445923,56001888,326568.4375,703.1445923,26968484,327271.5625,0,13818337,0,0,0,0,0,0.081034315,0.016875729,2.163867589,718332.4851,691162.9375,30094.58728,2.025044196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56001888,0.012341779,0.012826933,0.481551408,0.120806006,0.011420022,50
1982,2,70722588,752111.4844,1687.546997,0,46736272,0,157416896,29660296,2362.56543,55843540,586085,2362.56543,29662656,588447.625,0,15104079,0,0,0,0,0,0.11231734,0.02698862,5.93132171,709894.7503,703847.625,-9562.76605,5.480968929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55843540,0.012603922,0.012712209,0.531132088,0.13270699,0.020597767,50
1983,3,74838008,1043522.719,2503.194824,0,56788848,0,148971856,31150034,4781.382813,55710588,843520.3125,4781.382813,31154814,848301.6875,0,15770155,0,0,0,0,0,0.12559085,0.037968247,8.838082022,710738.5238,715407.375,3656.351725,7.542410719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55710588,0.012841497,0.012757692,0.559140284,0.13917654,0.02977732,50
1984,4,74478558,1160160.313,2953.207336,0,60333459,0,146862416,32014002,7706.463379,55682804,1046700.875,7706.463379,32021708,1054407.375,0,15983095,0,0,0,0,0,0.126782876,0.042721922,10.47419254,716926.1959,675356.25,43032.44723,8.92755801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55682804,0.012128632,0.012875181,0.574935163,0.141680087,0.03711338,50
1985,5,70789440,1161482.219,4078.238342,112.5031281,59706674,0,149092800,32247530,11559.69727,55738208,1183589.125,11559.69727,32259090,1195148.75,0,15838022,0,0,0,0,0,0.118700299,0.042995348,14.46893593,734364.1811,722720,138097.5921,11.90247596,0.235443753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398979436,55738208,0.01296633,0.013175238,0.578553405,0.14041932,0.04197463,50
